,Restaurant,Address,Appears on,latitude,longitude
1521,Aguamiel,"24 Wellington St, London, England WC2E 7DD",Infatuation,51.5120465,-0.1201086
1522,Uncle John's Bakery,"76 West Green Rd, London, Greater London N15 5NS",Infatuation,51.5846099,-0.076255
1523,Beit El Zaytoun - On The Go,"17 Knightsbridge Green, London, England SW1X 7QL",Infatuation,51.50118490000001,-0.1622726
1524,Fare Bar and Canteen,"11 Old Street, London, Greater London EC1V 9HL",Infatuation,51.5234824,-0.09826009999999999
1525,The Zetter Marylebone,"28-30 Seymour St, Marylebone, Greater London W1H 7JB",Infatuation,51.5148598,-0.15857
1526,Cup + Lid,"10 Gee's Court, London, England W1U 1JJ",Infatuation,51.5145429,-0.1500391
1527,Pavyllon,"Hamilton Pl, Greater, London W1J 7DR, City of Westminster, London W1J 7DR",Infatuation,51.5041353,-0.1500715
1528,Detroit Pizza London,"75 Commercial Street, London, Greater London E1 6BD",Infatuation,51.5181274,-0.07438159999999999
1529,Palmeira,"234 High Rd Leyton, Leyton, Greater London E10 5PS",Infatuation,51.5588419,-0.007089799999999999
1530,escocesa,"67 Stoke Newington Church St, London, Greater London N16 0AR",Infatuation,51.5621374,-0.07683609999999999
1531,Makimayo,"75 West Green Road, London, Greater London N15 5DA",Infatuation,51.5845676,-0.07671059999999999
1532,Shola Karachi Kitchen,"White City Place, Shepherds Bush, Greater London W12 7TU",Infatuation,51.5141492,-0.2271227
1533,The Fryer's Delight,"19 Theobalds Rd, London, Greater London WC1X 8SL",Infatuation,51.5203566,-0.1172637
1534,True Craft,"68 West Green Rd, Tottenham, Greater London N15 5NR",Infatuation,51.5844629,-0.0757313
1535,Elystan Street,"43 Elystan St, London, Greater London SW3 3NT",Infatuation,51.4915801,-0.1677161
1536,Cue Point,"Orbit Brewery and Taproom, London,  SE17 3HD",Infatuation,51.4850127,-0.0959363
1537,Donutelier by Roladin,"50 Charing Cross Rd, London, Greater London WC2H 0BS",Infatuation,51.511996,-0.1282365
1538,Falafel Hut,"49 Shepherd's Bush Market, London,  W12 8DG",Infatuation,51.50312779999999,-0.2265409
1539,Frank's Cafe,"10th Floor, Multi-Story Carpark, Peckham, Greater London SE15 4ST",Infatuation,51.47110319999999,-0.06795949999999999
1540,En Root,"28 Peckham Rye, London, England SE15 4NS",Infatuation,51.46578419999999,-0.066569
1541,Panzer's Delicatessen,"13-19 Circus Rd, St John's Wood, Greater London NW8 6PB",Infatuation,51.5334757,-0.1721875
1542,Flavour Hubb,"Cranbrook Road, London, England SW19",Infatuation,51.4173329,-0.2138513
1543,Yuki Bar,"426 Reading Lane, London, England E8 1DS",Infatuation,51.5444896,-0.0584945
1544,Frank's,"34 Duke Street, London, null SW1Y 6DF",Infatuation,51.5075599,-0.1381832
1545,Mama's Kubo,"250 Finchley Road, London, Greater London NW3 6HJ",Infatuation,51.5527976,-0.1874673
1546,Profile Coffee,"1B Highbury Park, London, England N5 1QJ",Infatuation,51.5535107,-0.0984823
1547,Coleman Coffee Roasters,"20 Lower Marsh, London, Greater London SE1 7RJ",Infatuation,51.5006409,-0.1129554
1548,Hala Restaurant,"29 Grand Parade, London, Greater London N4 1LG",Infatuation,51.5804126,-0.0991872
1549,Chez Roux,"1C Portland Place, London, England W1B 1JA",Infatuation,51.5175891,-0.1438754
1550,Maison St. Cassien,"71 High St., Wimbledon, Greater London SW19 5DX",Infatuation,51.4255204,-0.2177208
1551,Dionysus Kebab House,"44 High Street, London, Greater London N14 6EB",Infatuation,51.6271563,-0.1253538
1552,The Tamil Prince,"115 Hemingford Road, London, null N1 1BZ",Infatuation,51.5409321,-0.1137141
1553,Catalyst Coffee Roasters + Cafe,"48 Gray's Inn Rd, Holborn and Covent Garden, Greater London WC1X 8LT",Infatuation,51.5198209,-0.1119744
1554,Henri,"15 Henrietta Street, London, England WC2E 8QG",Infatuation,51.510904,-0.1238952
1555,Bar Bruno,"101 Wardour St, London, Greater London W1F 0UG",Infatuation,51.5130014,-0.1338366
1556,Kate’s Cafe,"174 B166, London, United Kingdom null",Infatuation,51.5275521,0.0240497
1557,Daisy,"19 Cliff Terrace, Margate, Kent CT9 1RU",Infatuation,51.3920031,1.3900467
1558,Happy Endings,"E9 7DE, London, London E9 7DE",Infatuation,51.5334526,-0.041905
1559,Olle,"88 Shaftesbury Avenue, London, Greater London W1D",Infatuation,51.5120671,-0.1314853
1560,Pomus,"9 The Centre, Margate, England CT9 1JG",Infatuation,51.3872934,1.3817071
1561,Ant House,"97 Kingsland Rd, London,  E2 8AG",Infatuation,51.53054849999999,-0.07741819999999999
1562,Snackbar,"20 Dalston Lane, London,  E8 3AZ",Infatuation,51.54611,-0.0732323
1563,Cafe Cecilia,"32 Andrews Rd, London, Greater London E8 4QF",Infatuation,51.53455599999999,-0.060123
1564,The Abingdon,"54 Abingdon Road, London, England W8 6AP",Infatuation,51.4975667,-0.1961507
1565,Grounded Burger,"90 High St, London, England W3 6QX",Infatuation,51.5068891,-0.2684095
1566,Karamay Uyghur Kitchen,"14 New London St, London, Greater London EC3R 7NA",Infatuation,51.5112824,-0.07920619999999999
1567,Mukkebi,"152A Seven Sisters Road, London, England N7 7PL",Infatuation,51.5611551,-0.11292
1568,Seed Library,"100 Shoreditch high street, London, Greater London E1 6JN",Infatuation,51.5254162,-0.07728489999999999
1569,Aroma Lounge,"96 Llanover Road, Wembley, England HA9 7LT",Infatuation,51.56195289999999,-0.3021355
1570,Hana,"West End Lane, London, Greater London NW6 1lt",Infatuation,51.552179,-0.1918133
1571,Baban's Naan,"51a Blackstock Rd, London, Greater London N4 2JW",Infatuation,51.56319209999999,-0.1017844
1572,Wheelcake Island,"Westfield Shopping Centre Ariel Way, London,  W12 7GF",Infatuation,51.5072656,-0.2190019
1573,Il Portico,"277 Kensington High St, London, Greater London W8 6NA",Infatuation,51.4985478,-0.1999238
1574,NoNo,"24 Brunswick Park, London, England SE5 7RH",Infatuation,51.475499,-0.0855534
1575,Where The Pancakes Are,"85a Southwark Bridge Rd, Southwark, Greater London SE1 0NQ",Infatuation,51.5044675,-0.0951242
1576,Park’s Kitchen,"24 The Green, London, United Kingdom W5 5DA",Infatuation,51.51059679999999,-0.305301
1577,House Of Momo,"52 Boleyn Rd, London, Greater London N16 8JN",Infatuation,51.5485298,-0.0767882
1578,Tooting Market,"Tooting Market, 21-23 Tooting High St, London, United Kingdom SW17 0RH",Infatuation,51.4288527,-0.16594
1579,Aladin Kebabish,"147-149 W Hendon Broadway, London, United Kingdom NW9 7EA",Infatuation,51.5767998,-0.2390854
1580,Pipoca Vegan,"224 Brixton Road, London, England SW9 6AH",Infatuation,51.4720574,-0.1129941
1581,Boisdale of Belgravia,"15 Eccleston St, Belgravia, Greater London SW1W 9LX",Infatuation,51.494452,-0.1480576
1582,Marcella,"165A Deptford High Street, London, Greater London SE8",Infatuation,51.4795807,-0.0262851
1583,Bombay Delight,"271-273 The Broadway, Merton, London SW19 1SD",Infatuation,51.4194001,-0.1945783
1584,Rosslyn Coffee,"78 Queen Victoria St, London,  EC4N 4SJ",Infatuation,51.5125334,-0.0936588
1585,The Midnight Apothecary,"Brunel Museum, Railway Ave, London, Greater London SE16 4LF",Infatuation,51.501591,-0.052866
1586,Pizzeria Pappagone Sud,"Elephant Rd, London, Greater London SE17 1LB",Infatuation,51.493882,-0.0983854
1587,The Divine,"33 Stoke Newington Road, London, England N16 8BJ",Infatuation,51.5517897,-0.0753553
1588,The Spurstowe Arms,"68 Greenwood Rd, London, Greater London E8 1AB",Infatuation,51.5453747,-0.0632078
1589,Wondertree,"South Terminal, Crawley, West Sussex RH6 0NP",Infatuation,51.15611699999999,-0.163
1590,Solis,"1st Floor, 330 The Power Station, Circus Rd S, London, England SW11 8DD",Infatuation,51.4818235,-0.1443983
1591,Velho Portugal,"Unit 12a, Victoria Mansions, London, England SW8",Infatuation,51.4803054,-0.1240089
1592,The Prince,"59 Kynaston Rd, Stoke Newington, Greater London N16 0AB",Infatuation,51.56003,-0.0783465
1593,Bao Kings Cross,"4 Pancras Square, London, Greater London N1C 4AG",Infatuation,51.5338447,-0.1255902
1594,Kuro Bakery,"95a, Notting Hill Gate, London, Greater London W11 3JZ",Infatuation,51.5087027,-0.1975489
1595,Bread Ahead,"Borough Market, London, Greater London null",Infatuation,51.5055826,-0.09048080000000001
1596,The Prince Alfred,"5A Formosa St, London, Greater London W9 1EE",Infatuation,51.5244238,-0.1848794
1597,Akira Back,"22 Hanover Square, London, England W1S 1JB",Infatuation,51.5134027,-0.1441532
1598,Rasa Sayang,"5 Macclesfield St, London, Greater London W1D 6AY",Infatuation,51.51197939999999,-0.1314781
1599,Casa do Frango,"32 Southwark St, London,  SE1 1TU",Infatuation,51.5049313,-0.0927279
1600,Alhaji Suya Brixton,"9 Brixton Station Road, London, England SW9 8PA",Infatuation,51.4634838,-0.1140575
1601,Banaadiri Restaurant,"342 Uxbridge Road, London, United Kingdom W12 7LL",Infatuation,51.5065683,-0.2333211
1602,Sargasso,"Stone Pier, Margate,  CT 1AP",Infatuation,51.38964600000001,1.3868339
1603,Shake Shack Gatwick,"North Terminal, Gatwick, England null",Infatuation,51.1604723,-0.1778582
1604,Keren View Vegan Restaurant,"201 Holloway Road, London, Greater London N7 8DJ",Infatuation,51.5507265,-0.1100093
1605,The Collab,"198 Hoe St, Walthamstow, Greater London E17 4BF",Infatuation,51.5853871,-0.0198011
1606,Cliffs,"172 Northdown Road, Margate, Kent CT9 2QN",Infatuation,51.3881417,1.3950292
1607,Signor Sassi,"14 Knightsbridge, London, England SW1X 7QL",Infatuation,51.501323,-0.1624692
1608,B Street Deli,"88 Bermondsey St, London, Greater London SE1 3UB",Infatuation,51.5009637,-0.0820682
1609,Anglo,"30, St. Cross St, London, Greater London EC1N 8UH",Infatuation,51.5206567,-0.1093905
1610,Tiroler Hut,"27 Westbourne Grove, London, W2 4UA",Timeout,51.5155316,-0.1895438
1611,Dim Sum Duck,"124 King's Cross Rd, London, WC1X 9DS",Timeout,51.5302333,-0.1163992
1612,Rasa,"55 Stoke Newington Church Street, London, N16 0AR",Timeout,51.5620919,-0.0763626
1613,Sune,"129A Pritchard's Rd, London, E2 9AP",Timeout,51.5354104,-0.0627228
1614,Mount St Restaurant,"First Floor, 41-43 Mount St, London, W1K 2RX",Timeout,51.50971089999999,-0.1516125
1615,Oslo Court Restaurant,"Charlbert St, London, NW8 7EN",Timeout,51.5340245,-0.1676796
1616,Diwana Bhel Poori House,"121-123 Drummond Street, London, NW1 2HL",Timeout,51.5270912,-0.1364575
1617,Lulu’s,"291 Railton Rd, London, SE24 0JP",Timeout,51.45327529999999,-0.102732
1618,Upstairs at the French House,"49 Dean St, London, W1D 5BG",Timeout,51.5127472,-0.1317317
1619,Normah’s,"23, 25 Queensway, London, W2 4QJ",Timeout,51.511163,-0.1873842
1620,Café Cecilia,"32 Andrews Rd, London, E8 4RL",Timeout,51.53455599999999,-0.060123
1621,Otto’s French Restaurant,"182, Grays Inn Rd, London, WC1X 8EW, ",Timeout,51.5228908,-0.1142208
1622,Nandine,"82 Vestry Road, London, SE5 8PQ",Timeout,51.4709729,-0.0824433
1623,Real Beijing Food House,"46 Gerrard St, London, W1D 5QH",Timeout,51.5120031,-0.1299891
1624,Etles,"235 Hoe Street, Walthamstow, London, E17 9PP",Timeout,51.5818688,-0.0181835
1625,Chuku's,"274 High Road, London, N15 4RR",Timeout,51.58592429999999,-0.0713549
1626,FKA Black Axe Mangal,"156 Canonbury Rd, London, N1 2UP",Timeout,51.5459125,-0.1019831
1627,Koya,"50 Frith Street, London, W1D 4SQ",Timeout,51.5136433,-0.1316949
1628,Chet’s,"65 Shepherd’s Bush Green, London, W12 8QE",Timeout,51.5047417,-0.2248481
1629,Brunswick House,"30 Wandsworth Road, London, SW8 2LG, Vauxhall Cross",Timeout,51.4847537,-0.1265278
1630,St John,"26 St John Street, London, EC1M 4AY",Timeout,51.52048199999999,-0.1014579
1631,Tofu Vegan,"105 Upper St, London, N1 1QN",Timeout,51.53785389999999,-0.1029022
1632,Mangal 2,"4 Stoke Newington Rd, London, N16 8BH, Dalston Kingsland Overground or bus 76, 149, 243",Timeout,51.5508022,-0.07488620000000001
1633,Restaurant St Barts,"63 Bartholomew Cl, London, EC1A 7BF",Timeout,51.5183984,-0.09924229999999999
